feature_ID	mz	rtime
138.9594233_158.5339008	138.9594233	158.5339008
138.9805704_175.2338973	138.9805704	175.2338973
138.9958105_149.6977032	138.9958105	149.6977032
139.0159455_239.3473903	139.0159455	239.3473903
139.0183484_172.6897781	139.0183484	172.6897781
139.0394659_263.1589352	139.0394659	263.1589352
139.0506583_55.27926049	139.0506583	55.27926049
139.0588387_138.2471453	139.0588387	138.2471453
139.0758452_273.8499234	139.0758452	273.8499234
139.0758848_29.4405682	139.0758848	29.4405682
139.0834888_167.1575517	139.0834888	167.1575517
139.0870106_54.44182603	139.0870106	54.44182603
139.1122267_250.6742501	139.1122267	250.6742501
139.1235316_62.27368722	139.1235316	62.27368722
139.9637398_177.7339758	139.9637398	177.7339758
139.9826342_281.1382613	139.9826342	281.1382613
139.9883519_160.1540965	139.9883519	160.1540965
139.9962027_178.5730596	139.9962027	178.5730596
139.9991581_169.1724323	139.9991581	169.1724323
140.0111863_136.3676628	140.0111863	136.3676628
140.0686848_148.2356951	140.0686848	148.2356951
140.1075122_34.73285575	140.1075122	34.73285575
140.1075171_268.1806298	140.1075171	268.1806298
140.1155771_277.9351006	140.1155771	277.9351006
140.506516_88.42082469	140.506516	88.42082469
140.9040163_71.84820767	140.9040163	71.84820767
140.9516608_181.7037283	140.9516608	181.7037283
140.962181_155.8970139	140.962181	155.8970139
140.9759729_211.2365427	140.9759729	211.2365427
140.9917328_167.7201631	140.9917328	167.7201631
140.9961289_162.2223294	140.9961289	162.2223294
141.0513969_152.0777974	141.0513969	152.0777974
141.0551162_269.8678558	141.0551162	269.8678558
141.0720607_150.0148545	141.0720607	150.0148545
141.091454_272.435174	141.091454	272.435174
141.0915329_29.81226453	141.0915329	29.81226453
141.1278611_272.3894385	141.1278611	272.3894385
141.927818_203.0738996	141.927818	203.0738996
141.9519432_181.9193774	141.9519432	181.9193774
141.9590714_172.532821	141.9590714	172.532821
141.9838389_161.4127141	141.9838389	161.4127141
142.0867515_270.1906644	142.0867515	270.1906644
142.0867601_32.9911394	142.0867601	32.9911394
142.1230934_174.3162624	142.1230934	174.3162624
142.5362009_166.7946759	142.5362009	166.7946759
142.9010798_71.95277911	142.9010798	71.95277911
142.949314_135.8344838	142.949314	135.8344838
142.9561098_204.8989292	142.9561098	204.8989292
142.9595713_188.5175699	142.9595713	188.5175699
142.9624472_183.6678566	142.9624472	183.6678566
142.9673753_185.9722964	142.9673753	185.9722964
142.9780371_196.4408323	142.9780371	196.4408323
142.9841869_154.6900247	142.9841869	154.6900247
142.9871752_153.6908316	142.9871752	153.6908316
142.9916647_164.0008169	142.9916647	164.0008169
143.034291_275.0958236	143.034291	275.0958236
143.0401_253.5499633	143.0401	253.5499633
143.0638141_168.1063128	143.0638141	168.1063128
143.0683931_268.7390073	143.0683931	268.7390073
143.070785_274.5119344	143.070785	274.5119344
143.0819687_109.5192248	143.0819687	109.5192248
143.1071432_270.3999722	143.1071432	270.3999722
143.1183975_110.9831589	143.1183975	110.9831589
143.1436033_279.8653952	143.1436033	279.8653952
143.9595089_174.1893742	143.9595089	174.1893742
143.9632884_204.9530429	143.9632884	204.9530429
143.967534_252.9098739	143.967534	252.9098739
143.975146_254.2805763	143.975146	254.2805763
143.9814139_164.5993464	143.9814139	164.5993464
143.9973116_207.7162619	143.9973116	207.7162619
144.0659986_266.1625056	144.0659986	266.1625056
144.0813249_96.22366678	144.0813249	96.22366678
144.1023396_269.5702156	144.1023396	269.5702156
144.1024061_139.9486753	144.1024061	139.9486753
144.1387742_268.4536665	144.1387742	268.4536665
144.1388241_45.92258019	144.1388241	45.92258019
144.9826683_127.7246966	144.9826683	127.7246966
144.9999132_201.6003075	144.9999132	201.6003075
145.0356978_229.9073442	145.0356978	229.9073442
145.0500444_268.751649	145.0500444	268.751649
145.1057589_143.6368543	145.1057589	143.6368543
145.1228265_253.3138044	145.1228265	253.3138044
145.4681999_275.4854029	145.4681999	275.4854029
145.7068498_198.1238208	145.7068498	198.1238208
145.9302142_275.3304101	145.9302142	275.3304101
145.954934_186.9207558	145.954934	186.9207558
145.9859838_128.9624817	145.9859838	128.9624817
146.0605586_84.18890108	146.0605586	84.18890108
146.0605711_269.1809979	146.0605711	269.1809979
146.0816767_149.8546191	146.0816767	149.8546191
146.0928907_81.41314023	146.0928907	81.41314023
146.1180551_106.6857915	146.1180551	106.6857915
146.9618545_261.7309129	146.9618545	261.7309129
146.9808355_126.6291334	146.9808355	126.6291334
147.0443765_109.8986924	147.0443765	109.8986924
147.076929_127.9719532	147.076929	127.9719532
147.1133023_166.05125	147.1133023	166.05125
147.9709785_213.8741287	147.9709785	213.8741287
147.9841861_72.17753694	147.9841861	72.17753694
148.0043862_88.55553552	148.0043862	88.55553552
148.0398012_275.6358569	148.0398012	275.6358569
148.0609365_120.714526	148.0609365	120.714526
148.0739256_127.635275	148.0739256	127.635275
148.0800276_141.1296372	148.0800276	141.1296372
148.0973202_119.1936442	148.0973202	119.1936442
148.1103701_168.1795021	148.1103701	168.1795021
148.1166382_164.4857142	148.1166382	164.4857142
148.9357775_66.9091004	148.9357775	66.9091004
148.9589117_267.0354948	148.9589117	267.0354948
148.977495_264.6087924	148.977495	264.6087924
149.0237861_223.5492678	149.0237861	223.5492678
149.0453684_275.1287954	149.0453684	275.1287954
149.0545551_274.9548504	149.0545551	274.9548504
149.0560889_125.7355366	149.0560889	125.7355366
149.0602342_266.9411983	149.0602342	266.9411983
149.0643594_116.6548548	149.0643594	116.6548548
149.0812016_127.2264557	149.0812016	127.2264557
149.0813608_276.0035057	149.0813608	276.0035057
149.0966159_271.2508074	149.0966159	271.2508074
149.1176804_226.0263188	149.1176804	226.0263188
149.1289598_91.3518845	149.1289598	91.3518845
149.1330106_276.5178642	149.1330106	276.5178642
149.1330413_29.27176334	149.1330413	29.27176334
149.9408489_206.4645724	149.9408489	206.4645724
149.956562_268.540739	149.956562	268.540739
149.9884132_176.262976	149.9884132	176.262976
149.9933171_117.0750257	149.9933171	117.0750257
150.0143513_116.1583582	150.0143513	116.1583582
150.014704_236.5821805	150.014704	236.5821805
150.0272185_262.3982471	150.0272185	262.3982471
150.0588671_105.5567578	150.0588671	105.5567578
150.0766487_124.7662854	150.0766487	124.7662854
150.0918791_49.92967768	150.0918791	49.92967768
150.1129669_71.36192079	150.1129669	71.36192079
150.1282657_64.16201708	150.1282657	64.16201708
150.9328556_67.67074393	150.9328556	67.67074393
150.9773151_79.62396686	150.9773151	79.62396686
150.9979377_87.40818661	150.9979377	87.40818661
151.0357915_154.6480773	151.0357915	154.6480773
151.0621307_81.20915398	151.0621307	81.20915398
151.0702932_276.0700364	151.0702932	276.0700364
151.0758626_271.5476839	151.0758626	271.5476839
151.0970199_247.3758842	151.0970199	247.3758842
151.1122581_259.6045351	151.1122581	259.6045351
151.1446626_116.1831288	151.1446626	116.1831288
151.1486675_279.7153287	151.1486675	279.7153287
151.9378652_241.7788191	151.9378652	241.7788191
151.9803333_175.2145412	151.9803333	175.2145412
151.9910431_156.2586933	151.9910431	156.2586933
152.0146409_87.70520131	152.0146409	87.70520131
152.0169536_260.265595	152.0169536	260.265595
152.022597_82.72239311	152.022597	82.72239311
152.0373601_146.626423	152.0373601	146.626423
152.071148_272.9144998	152.071148	272.9144998
152.1074931_61.39110725	152.1074931	61.39110725
152.1156227_278.2540311	152.1156227	278.2540311
152.1286485_261.9190266	152.1286485	261.9190266
152.4779203_193.2114222	152.4779203	193.2114222
152.5847721_161.5723658	152.5847721	161.5723658
152.972955_252.2978934	152.972955	252.2978934
152.9954548_167.0115683	152.9954548	167.0115683
153.0119765_136.6406982	153.0119765	136.6406982
153.033291_154.9068369	153.033291	154.9068369
153.0412103_40.79569351	153.0412103	40.79569351
153.0551664_260.0103642	153.0551664	260.0103642
153.0663585_59.19750987	153.0663585	59.19750987
153.0777418_117.4800692	153.0777418	117.4800692
153.0848632_134.3734529	153.0848632	134.3734529
153.0914934_266.4290924	153.0914934	266.4290924
153.1278655_239.2375645	153.1278655	239.2375645
153.1319181_265.1928663	153.1319181	265.1928663
153.9596084_184.8992285	153.9596084	184.8992285
153.9829099_150.3885689	153.9829099	150.3885689
153.9940688_139.2620478	153.9940688	139.2620478
153.9987619_186.5009088	153.9987619	186.5009088
154.0591593_115.5203469	154.0591593	115.5203469
154.0877675_126.7744779	154.0877675	126.7744779
154.1231425_65.01094409	154.1231425	65.01094409
154.1313522_274.2734257	154.1313522	274.2734257
154.4860445_174.6292158	154.4860445	174.6292158
154.8809418_74.13985201	154.8809418	74.13985201
154.9547601_184.3967702	154.9547601	184.3967702
154.9674163_181.1623103	154.9674163	181.1623103
155.0265443_189.1373311	155.0265443	189.1373311
155.0708468_271.6317979	155.0708468	271.6317979
155.1072387_29.71547252	155.1072387	29.71547252
155.1435431_270.0012877	155.1435431	270.0012877
155.967557_204.0314327	155.967557	204.0314327
155.9750391_208.1749823	155.9750391	208.1749823
155.987771_180.9633261	155.987771	180.9633261
155.9912228_171.9519049	155.9912228	171.9519049
155.9940442_171.9001466	155.9940442	171.9001466
156.0420036_155.1776678	156.0420036	155.1776678
156.072635_106.1358985	156.072635	106.1358985
156.07727_161.7574674	156.07727	161.7574674
156.5078144_195.1125861	156.5078144	195.1125861
156.5930814_177.5031385	156.5930814	177.5031385
156.8779255_74.54757918	156.8779255	74.54757918
156.9665448_274.2458268	156.9665448	274.2458268
156.9700496_181.2201198	156.9700496	181.2201198
156.9763358_212.9783583	156.9763358	212.9783583
156.9911709_166.8464937	156.9911709	166.8464937
156.9949196_192.5020864	156.9949196	192.5020864
157.0478233_276.3197724	157.0478233	276.3197724
157.0744669_163.4466874	157.0744669	163.4466874
157.0840194_131.3485526	157.0840194	131.3485526
157.1228391_266.9565001	157.1228391	266.9565001
157.9641606_272.9082321	157.9641606	272.9082321
157.9743506_196.5419371	157.9743506	196.5419371
157.9893211_192.3270863	157.9893211	192.3270863
157.9945998_181.1487133	157.9945998	181.1487133
158.0034052_245.0401156	158.0034052	245.0401156
158.0684396_106.3314895	158.0684396	106.3314895
158.0815186_162.4063062	158.0815186	162.4063062
158.0817513_39.80994943	158.0817513	39.80994943
158.0873645_123.094017	158.0873645	123.094017
158.0929441_162.4146964	158.0929441	162.4146964
158.0969566_60.4117708	158.0969566	60.4117708
158.1180754_150.5113501	158.1180754	150.5113501
158.1544928_240.4603972	158.1544928	240.4603972
158.961842_266.1683469	158.961842	266.1683469
158.964572_101.7009	158.964572	101.7009
158.9727961_201.7204907	158.9727961	201.7204907
158.9865995_169.3784741	158.9865995	169.3784741
159.0283035_61.27708404	159.0283035	61.27708404
159.0654433_66.25865823	159.0654433	66.25865823
159.0656516_273.5367614	159.0656516	273.5367614
159.0769676_135.875984	159.0769676	135.875984
159.0882926_141.3721759	159.0882926	141.3721759
159.092182_94.00030574	159.092182	94.00030574
159.1134234_249.8317985	159.1134234	249.8317985
159.1384368_280.2331662	159.1384368	280.2331662
159.9588511_279.2907234	159.9588511	279.2907234
159.9623312_278.8367701	159.9623312	278.8367701
159.9652307_274.3638203	159.9652307	274.3638203
159.9696654_186.7401113	159.9696654	186.7401113
160.0316147_59.98496361	160.0316147	59.98496361
160.0366565_133.795978	160.0366565	133.795978
160.0757249_81.95772305	160.0757249	81.95772305
160.08031_135.7022866	160.08031	135.7022866
160.0972574_94.21615964	160.0972574	94.21615964
160.1085724_70.58261618	160.1085724	70.58261618
160.1337299_102.6095597	160.1337299	102.6095597
160.9710111_194.2741767	160.9710111	194.2741767
160.9842848_175.5124205	160.9842848	175.5124205
160.9900464_217.4477285	160.9900464	217.4477285
161.0603073_274.8335413	161.0603073	274.8335413
161.0966074_263.9974756	161.0966074	263.9974756
161.1289907_168.7390626	161.1289907	168.7390626
161.1329729_261.3366681	161.1329729	261.3366681
161.1370414_112.4088294	161.1370414	112.4088294
161.9700458_252.154439	161.9700458	252.154439
161.995739_132.5224532	161.995739	132.5224532
162.0505555_113.0669225	162.0505555	113.0669225
162.1129971_117.1140656	162.1129971	117.1140656
162.9941911_102.0928871	162.9941911	102.0928871
162.9986346_274.4863843	162.9986346	274.4863843
163.0282306_277.9614897	163.0282306	277.9614897
163.0395647_270.7359636	163.0395647	270.7359636
163.054001_115.5781893	163.054001	115.5781893
163.0758083_225.2153352	163.0758083	225.2153352
163.0871104_61.10352733	163.0871104	61.10352733
163.0969669_275.4009281	163.0969669	275.4009281
163.1094908_133.060479	163.1094908	133.060479
163.1122798_271.3886478	163.1122798	271.3886478
163.1163351_115.2288765	163.1163351	115.2288765
163.1235031_77.93843252	163.1235031	77.93843252
163.1333483_254.9850823	163.1333483	254.9850823
163.4912836_172.3514932	163.4912836	172.3514932
163.9406531_280.4255997	163.9406531	280.4255997
163.9844197_200.4694305	163.9844197	200.4694305
163.9910951_133.2093172	163.9910951	133.2093172
164.0299746_115.7941878	164.0299746	115.7941878
164.0673756_149.0361363	164.0673756	149.0361363
164.117269_116.7426485	164.117269	116.7426485
164.5462576_29.04978709	164.5462576	29.04978709
164.9097717_75.53607042	164.9097717	75.53607042
164.9305522_108.1934774	164.9305522	108.1934774
164.988195_122.5121649	164.988195	122.5121649
164.994493_134.9304703	164.994493	134.9304703
165.0551513_102.3303236	165.0551513	102.3303236
165.0915227_266.5893299	165.0915227	266.5893299
165.0915342_31.18960784	165.0915342	31.18960784
165.1280297_29.45991064	165.1280297	29.45991064
165.5241187_185.1633056	165.5241187	185.1633056
165.9834742_169.4685261	165.9834742	169.4685261
165.991519_159.0900423	165.991519	159.0900423
166.0470725_101.9129132	166.0470725	101.9129132
166.0538262_151.8596648	166.0538262	151.8596648
166.0868027_100.0807783	166.0868027	100.0807783
166.9548633_174.1512722	166.9548633	174.1512722
166.9836816_175.7324413	166.9836816	175.7324413
166.9912628_179.7784002	166.9912628	179.7784002
167.0132922_167.4614569	167.0132922	167.4614569
167.0344176_272.3198249	167.0344176	272.3198249
167.047574_36.91171368	167.047574	36.91171368
167.0571009_132.0894542	167.0571009	132.0894542
167.070877_272.3691338	167.070877	272.3691338
167.0709608_28.25659419	167.0709608	28.25659419
167.0838847_101.2926082	167.0838847	101.2926082
167.0901228_100.5370266	167.0901228	100.5370266
167.1071647_267.6279261	167.1071647	267.6279261
167.1071945_29.49156315	167.1071945	29.49156315
167.1436082_269.2143436	167.1436082	269.2143436
167.9775655_276.9823084	167.9775655	276.9823084
167.9824528_177.7150251	167.9824528	177.7150251
167.9869819_161.8550034	167.9869819	161.8550034
167.9990933_182.7033978	167.9990933	182.7033978
168.0166941_171.0021749	168.0166941	171.0021749
168.0495809_152.1592927	168.0495809	152.1592927
168.077271_163.2046473	168.077271	163.2046473
168.0934761_101.0210426	168.0934761	101.0210426
168.1388558_61.84266473	168.1388558	61.84266473
168.919936_106.5096231	168.919936	106.5096231
168.9992322_186.368972	168.9992322	186.368972
169.0274569_60.47587336	169.0274569	60.47587336
169.036146_67.34970753	169.036146	67.34970753
169.0463622_155.4920056	169.0463622	155.4920056
169.0501053_277.5995397	169.0501053	277.5995397
169.0589714_125.9398156	169.0589714	125.9398156
169.0806424_166.6447812	169.0806424	166.6447812
169.0864823_29.74907649	169.0864823	29.74907649
169.1228129_271.1401002	169.1228129	271.1401002
169.1229256_29.62810663	169.1229256	29.62810663
169.4958162_167.786359	169.4958162	167.786359
169.9778586_151.1753701	169.9778586	151.1753701
169.9863782_87.57836708	169.9863782	87.57836708
169.990803_187.7229268	169.990803	187.7229268
169.9981615_272.4112237	169.9981615	272.4112237
170.0331841_111.6433008	170.0331841	111.6433008
170.0607954_101.8595659	170.0607954	101.8595659
170.0929205_170.8139786	170.0929205	170.8139786
170.0969528_198.1083343	170.0969528	198.1083343
170.1181001_82.67032244	170.1181001	82.67032244
170.1544954_280.3932445	170.1544954	280.3932445
170.1545691_59.364818	170.1545691	59.364818
170.4885724_209.0722054	170.4885724	209.0722054
170.8548069_74.95639735	170.8548069	74.95639735
170.9615751_142.7301069	170.9615751	142.7301069
170.9811787_186.28586	170.9811787	186.28586
170.9856878_170.7113139	170.9856878	170.7113139
171.006207_167.0706795	171.006207	167.0706795
171.0389951_95.89645598	171.0389951	95.89645598
171.0633242_280.1486139	171.0633242	280.1486139
171.0633425_96.90951834	171.0633425	96.90951834
171.0769793_128.3166891	171.0769793	128.3166891
171.0997292_122.3310241	171.0997292	122.3310241
171.1385027_264.4185963	171.1385027	264.4185963
171.1496446_221.3001656	171.1496446	221.3001656
171.5821313_136.6365533	171.5821313	136.6365533
171.9599927_117.7008662	171.9599927	117.7008662
171.9935139_234.9240484	171.9935139	234.9240484
172.040845_91.44021008	172.040845	91.44021008
172.0676018_150.5178332	172.0676018	150.5178332
172.0838939_135.1802636	172.0838939	135.1802636
172.0973731_278.6510197	172.0973731	278.6510197
172.1030741_102.9131264	172.1030741	102.9131264
172.1337196_64.44654858	172.1337196	64.44654858
172.1338013_276.2575164	172.1338013	276.2575164
172.1530759_229.8990027	172.1530759	229.8990027
